ope_id_00100200,school_alabama_agricultural_mechanical_university,state_al,zip_code_357621357,school_type_public,recipients_236,number_of_loans_originated_240,dollar_amount_of_loans_originated_843545,number_of_disbursements_529,dollar_amount_of_disbursements_970795,recipients_283,number_of_loans_originated_306,dollar_amount_of_loans_originated_966467,number_of_disbursements_671,dollar_amount_of_disbursements_1113771,recipients_55,number_of_loans_originated_56,dollar_amount_of_loans_originated_481420,number_of_disbursements_118,dollar_amount_of_disbursements_576247,recipients_172,number_of_loans_originated_178,dollar_amount_of_loans_originated_2122746,number_of_disbursements_375,dollar_amount_of_disbursements_2332380,recipients_42,number_of_loans_originated_43,dollar_amount_of_loans_originated_331579,number_of_disbursements_85,dollar_amount_of_disbursements_333079
197900,WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,KY,420027380,Public,30,34,67311,46,46496,66,69,121505,87,82972,,,,,,,,,,,,,,,
198000,UNIVERSITY OF PIKEVILLE,KY,415011194,Private-Nonprofit,19,19,45498,20,32250,19,19,61275,22,50885,297,298,11851693,301,4082681,4,4,25661,5,25661,187,193,6579918,197,2291302
198700,TRANSYLVANIA UNIVERSITY,KY,405081797,Private-Nonprofit,4,4,19000,7,19000,3,3,6000,5,6000,,,,,,3,3,20641,5,20641,,,,,
198800,UNION COMMONWEALTH UNIVERSITY,KY,409061499,Private-Nonprofit,10,11,22743,19,20246,12,13,38358,20,29508,42,44,205463,76,178024,1,1,3500,2,3500,,,,,
198900,UNIVERSITY OF KENTUCKY,KY,405060032,Public,270,281,816879,389,818832,320,334,938548,460,943448,804,815,14478883,835,9299220,95,110,1224861,119,1236861,540,584,7772242,592,5894067
199000,ASHLAND COMMUNITY AND TECHNICAL COLLEGE,KY,411013683,Public,51,53,112889,71,82870,67,73,140698,94,88388,,,,,,,,,,,,,,,
199100,ELIZABETHTOWN COMMUNITY  AND TECHNICAL COLLEGE,KY,427013081,Public,98,115,177582,157,130682,150,162,283128,198,169964,,,,,,1,1,950,2,950,,,,,
199300,HENDERSON COMMUNITY COLLEGE,KY,424204699,Public,19,21,43454,28,28820,24,26,57370,33,37478,,,,,,,,,,,,,,,
199400,HOPKINSVILLE COMMUNITY COLLEGE,KY,422412621,Public,28,30,57406,48,48822,29,30,72687,41,53556,,,,,,,,,,,,,,,
199600,BIG SANDY COMMUNITY AND TECHNICAL COLLEGE,KY,416531815,Public,38,38,63412,63,63308,64,67,132018,107,106328,,,,,,,,,,,,,,,
199700,SOMERSET COMMUNITY COLLEGE,KY,425012973,Public,91,93,225275,124,166162,138,144,380773,179,230571,,,,,,,,,,,,,,,
199800,SOUTHEAST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,KY,408231099,Public,19,19,35210,36,35346,13,14,32058,22,25433,,,,,,,,,,,,,,,
199900,UNIVERSITY OF LOUISVILLE,KY,402081415,Public,239,243,654817,280,657276,243,249,856483,289,856483,188,195,1307084,210,1310475,40,43,319909,62,319909,296,309,3112328,356,3112328
200100,THOMAS MORE UNIVERSITY,KY,410173495,Private-Nonprofit,5,5,17750,27,55405,14,15,62016,42,111883,4,4,28238,27,179099,6,6,34197,8,52335,0,0,0,1,5509
200200,WESTERN KENTUCKY UNIVERSITY,KY,421013576,Public,195,199,537492,215,544449,195,200,657187,220,664937,123,128,852513,133,873013,50,53,331310,56,359885,60,65,542549,66,551412
200300,CENTENARY COLLEGE OF LOUISIANA,LA,711043396,Private-Nonprofit,,,,,,,,,,,2,2,16505,2,16505,1,1,8000,1,8000,,,,,
200400,DILLARD UNIVERSITY,LA,701223097,Private-Nonprofit,20,20,65125,39,83625,22,23,68882,48,92631,,,,,,12,12,165827,28,204151,1,1,12660,2,12660
200500,NICHOLLS STATE UNIVERSITY,LA,703100001,Public,74,74,147778,76,147778,66,66,171468,68,171468,35,35,198035,35,198035,9,9,41087,10,41087,2,2,12643,2,12643
200600,GRAMBLING STATE UNIVERSITY,LA,712452215,Public,378,383,539702,680,493918,178,185,358647,339,345362,135,153,679830,261,596252,56,60,246865,113,240957,205,234,1218783,421,1134520
200700,LOUISIANA CHRISTIAN UNIVERSITY,LA,713605122,Private-Nonprofit,6,6,22000,16,22000,7,7,36201,18,36201,50,51,294261,125,335676,,,,,,,,,,
200800,LOUISIANA TECH UNIVERSITY,LA,712720001,Public,100,101,215869,133,234079,71,75,251201,119,274629,50,53,292608,76,339881,82,88,604484,100,608988,22,23,137290,30,140894
201000,LOUISIANA STATE UNIVERSITY & AGRICULTURAL & MECHANICAL COLLEGE,LA,708035710,Public,1143,1232,4820092,1331,2194056,1140,1237,4952050,1373,2277337,1513,1552,26759834,1556,10068895,243,262,4298074,285,2180881,360,377,3112159,384,1955803
201100,LOUISIANA STATE UNIVERSITY AT ALEXANDRIA,LA,713029121,Public,369,374,985272,1028,1563298,391,403,1126459,1059,1877514,,,,,,14,14,71845,32,80982,,,,,
201200,LOUISIANA STATE UNIVERSITY AT EUNICE,LA,705356726,Public,64,65,166285,139,198508,76,78,194087,115,179818,,,,,,,,,,,,,,,
201300,LOUISIANA STATE UNIVERSITY IN SHREVEPORT,LA,711152399,Public,53,53,128227,121,216069,64,64,239265,137,386915,366,368,2877599,2223,7526049,1,1,2000,4,17006,10,10,76523,61,440020
201400,LOUISIANA STATE UNIVERSITY HEALTH SCIENCES CENTER,LA,701122223,Public,11,11,34853,72,129066,15,15,66817,74,196674,117,121,1287888,413,3307491,4,4,17181,8,48672,20,21,152187,236,2486288
201500,UNIVERSITY OF NEW ORLEANS (THE),LA,701480001,Public,260,268,580381,475,631274,136,144,391301,246,414917,43,47,340645,66,402238,10,11,88749,41,223345,10,10,92428,14,123648
201600,LOYOLA UNIVERSITY NEW ORLEANS,LA,701186195,Private-Nonprofit,41,43,139814,104,202841,32,35,142608,101,245503,112,115,2017913,178,1265869,21,22,171607,27,207896,100,107,1951451,132,1843783
201700,MCNEESE STATE UNIVERSITY,LA,706094510,Public,91,91,171725,97,97748,83,86,225956,97,130706,21,22,120631,24,69596,7,8,18958,9,10729,,,,,
202000,UNIVERSITY OF LOUISIANA AT MONROE,LA,712099001,Public,63,63,153578,64,153578,55,60,170983,60,170983,260,263,2953816,263,2125408,18,18,75604,18,75604,150,152,1641808,152,1588804
202100,NORTHWESTERN STATE UNIVERSITY,LA,714970001,Public,138,140,363061,190,255230,161,170,508679,222,331080,47,48,261386,55,166848,16,17,105690,27,89993,42,43,741973,46,384166
202300,UNIVERSITY OF HOLY CROSS,LA,701317399,Private-Nonprofit,9,9,18250,15,24583,15,15,50277,21,46471,25,25,226856,143,961625,4,4,24818,4,24818,3,3,25623,14,92394
202400,SOUTHEASTERN LOUISIANA UNIVERSITY,LA,704020001,Public,186,193,441488,196,443238,220,223,556168,228,554880,139,147,859375,150,872017,15,16,113623,85,509291,12,12,66658,36,252049
202500,SOUTHERN UNIVERSITY AND AGRICULTURAL & MECHANICAL COLG AT BATON ROUGE,LA,708139374,Public,61,64,123761,89,110546,74,77,198584,111,160375,33,34,242198,51,216924,64,71,312051,87,196200,258,276,2882550,525,2834577
202600,SOUTHERN UNIVERSITY AT NEW ORLEANS,LA,701260002,Public,45,46,102457,103,127772,50,53,153832,114,184528,25,26,196284,97,559912,6,6,45183,10,42636,4,5,34443,16,59981
202700,SAINT JOSEPH SEMINARY COLLEGE,LA,704579990,Private-Nonprofit,2,2,10000,4,10000,3,3,9500,6,9500,,,,,,,,,,,,,,,
202900,TULANE UNIVERSITY,LA,701185698,Private-Nonprofit,29,29,98971,42,103221,35,35,130034,60,147151,413,414,3951015,459,3736271,28,28,464639,37,464639,325,328,4048888,435,4033182
203100,UNIVERSITY OF LOUISIANA AT LAFAYETTE,LA,705032014,Public,211,214,460994,229,468244,179,183,599577,222,610827,84,85,511697,85,511697,50,53,267763,57,276663,31,33,222372,35,222372
203200,XAVIER UNIVERSITY OF LOUISIANA,LA,701251098,Private-Nonprofit,121,121,207388,157,162751,59,62,163488,88,139666,15,16,101426,96,704149,53,55,459864,71,396440,38,38,326628,124,1392699
203300,UNIVERSITY OF MAINE AT PRESQUE ISLE,ME,047692888,Public,225,232,451087,233,451087,180,189,584254,191,589889,36,37,215062,37,215062,3,3,13050,3,13050,,,,,
203600,BATES COLLEGE,ME,042406028,Private-Nonprofit,2,2,3589,4,3589,5,5,20920,10,20920,,,,,,3,3,34811,5,34811,,,,,
203900,COLBY COLLEGE,ME,049018840,Private-Nonprofit,9,10,14331,18,14331,6,6,20918,10,20918,,,,,,2,2,9379,3,9379,,,,,
204000,UNIVERSITY OF MAINE - FARMINGTON,ME,049381990,Public,26,26,62315,31,62315,28,28,67315,33,67315,17,18,55139,18,55139,3,3,10698,4,10698,3,3,15406,3,15406
204100,UNIVERSITY OF MAINE - FORT KENT,ME,047431292,Public,26,26,72440,28,72440,29,30,120252,34,120252,58,61,328156,61,328156,,,,,,,,,,
204300,HUSSON UNIVERSITY,ME,044012999,Private-Nonprofit,176,193,173992,594,407516,161,171,173596,563,510508,88,89,593582,164,993395,22,26,114965,45,147617,41,45,307059,51,325864
204400,MAINE MARITIME ACADEMY,ME,044200001,Public,4,4,19000,6,19000,4,4,11500,6,11500,2,2,5582,4,13782,2,2,32100,3,37252,,,,,
205000,UNIVERSITY OF NEW ENGLAND,ME,040059599,Private-Nonprofit,22,22,102939,29,59275,25,25,114693,32,68937,1142,1150,25805839,1150,10630824,9,9,98784,11,98784,666,673,13025704,673,12496897
205100,SAINT JOSEPH'S COLLEGE,ME,040845236,Private-Nonprofit,51,53,105443,90,132552,54,55,136496,94,184282,46,47,241352,118,511809,1,1,22999,1,22999,3,3,13720,3,13720
205200,THOMAS COLLEGE,ME,049015097,Private-Nonprofit,,,,,,1,1,7000,2,7000,4,4,14951,71,235906,2,2,32056,3,32056,,,,,
205300,UNIVERSITY OF MAINE,ME,044690001,Public,138,142,424293,281,463355,183,188,555040,316,577705,80,86,471468,97,473968,42,45,427001,56,427001,17,18,158911,20,158911
205400,UNIVERSITY OF SOUTHERN MAINE,ME,041049301,Public,163,165,309367,180,314117,218,222,570830,247,578342,293,297,1660848,305,1662598,10,10,61487,10,61487,54,55,177400,56,177400
205700,ALLEGANY COLLEGE OF MARYLAND,MD,215022596,Public,114,114,418480,119,168457,112,112,602459,119,231370,,,,,,,,,,,,,,,
205800,ANNE ARUNDEL COMMUNITY COLLEGE,MD,210121895,Public,76,82,145847,100,176259,106,112,257502,133,303049,,,,,,,,,,,,,,,
206200,BOWIE STATE UNIVERSITY,MD,207159465,Public,126,126,462998,353,673213,136,136,522140,344,712985,34,34,453808,88,648572,28,29,258032,69,431043,6,6,38173,10,52924
206300,COMMUNITY COLLEGE OF BALTIMORE COUNTY,MD,212285381,Public,62,64,202032,106,170637,75,79,303547,136,270418,,,,,,3,3,23356,5,21356,,,,,
206400,COLLEGE OF SOUTHERN MARYLAND,MD,206460910,Public,46,46,134973,107,220891,69,70,283177,139,415207,,,,,,1,1,4004,2,7504,,,,,
206500,NOTRE DAME OF MARYLAND UNIVERSITY,MD,212102476,Private-Nonprofit,34,36,152810,53,159506,40,42,229937,63,232956,39,40,963128,44,449213,5,5,86251,9,83751,34,34,1200093,36,554819
206700,WASHINGTON ADVENTIST UNIVERSITY,MD,209127796,Private-Nonprofit,18,18,63500,29,54750,20,20,81300,32,65550,6,6,77655,12,114405,5,5,62920,9,58820,3,3,21354,8,42332
206800,COPPIN STATE UNIVERSITY,MD,212163698,Public,26,26,100246,76,129104,35,35,116188,99,164410,7,7,77215,29,167387,7,7,76075,30,112904,2,2,11494,5,14494
207100,FREDERICK COMMUNITY COLLEGE,MD,217029745,Public,12,12,32439,27,38319,7,7,20011,19,30268,,,,,,1,1,5693,2,5693,,,,,
207200,FROSTBURG STATE UNIVERSITY,MD,215321099,Public,60,61,238371,64,110323,68,70,361989,72,169809,88,91,1269914,91,543378,7,7,43559,8,43559,43,44,2208392,45,618069
207300,GOUCHER COLLEGE,MD,212042794,Private-Nonprofit,10,10,31869,14,31869,18,19,54709,26,54709,27,29,203569,30,211277,8,8,69948,8,69948,2,2,6876,2,6876
207400,HAGERSTOWN COMMUNITY COLLEGE,MD,217426514,Public,12,12,21983,68,79899,14,14,41982,83,109002,,,,,,0,0,0,1,3500,,,,,
207500,HARFORD COMMUNITY COLLEGE,MD,210151696,Public,30,30,94188,30,94188,37,37,155269,37,155269,,,,,,,,,,,,,,,
207600,HOOD COLLEGE,MD,217018575,Private-Nonprofit,7,7,23500,7,23500,9,9,41000,10,41000,5,6,43947,38,143138,6,7,57439,9,67938,2,2,5636,7,22630
207700,JOHNS HOPKINS UNIVERSITY,MD,212182693,Private-Nonprofit,19,20,79235,30,98735,31,31,120491,45,153741,532,548,8759094,1402,11353321,12,14,141585,18,149758,441,470,11858835,911,12450277
207800,LOYOLA UNIVERSITY MARYLAND,MD,212102699,Private-Nonprofit,6,6,29000,11,30750,12,12,44000,21,44000,146,157,2908172,158,1328524,10,10,118210,15,118210,20,21,506363,21,237744
208000,MARYLAND INSTITUTE COLLEGE OF ART,MD,212174191,Private-Nonprofit,8,8,16177,11,17927,6,8,16000,9,16000,59,60,1088589,78,757114,11,11,130796,11,130796,25,25,474201,30,276867
208300,MORGAN STATE UNIVERSITY,MD,212510002,Public,165,166,494313,249,396317,178,186,578180,310,494271,40,45,443030,79,411314,111,129,1135749,223,1051413,9,9,85170,11,62655
208600,MOUNT ST. MARY'S UNIVERSITY,MD,217277799,Private-Nonprofit,29,30,77715,44,73332,32,36,96797,49,82691,61,63,399106,69,289903,9,9,82375,12,82375,2,3,19129,3,13129
208900,PRINCE GEORGE'S COMMUNITY COLLEGE,MD,207742199,Public,64,65,131012,93,94606,64,64,145316,97,120562,,,,,,,,,,,,,,,
209100,SALISBURY UNIVERSITY,MD,218016862,Public,45,48,97473,52,99223,51,58,129973,62,132973,37,37,229447,38,229447,36,36,250310,36,250310,30,30,182169,30,182169
209200,ST. JOHN'S COLLEGE,MD,214011655,Private-Nonprofit,,,,,,,,,,,5,5,33575,8,57649,,,,,,,,,,
209300,SAINT JOHN'S COLLEGE,NM,875054599,Private-Nonprofit,0,0,0,1,1750,1,1,2000,2,5000,5,5,31237,14,75915,,,,,,0,0,0,1,4996
209500,SAINT MARY'S COLLEGE OF MARYLAND,MD,206863001,Public,8,8,35927,18,43677,9,10,24905,22,30905,,,,,,5,5,34705,11,67706,,,,,
209900,TOWSON UNIVERSITY,MD,212520002,Public,214,219,487478,270,495978,243,260,635515,323,651262,72,78,614081,79,614081,68,71,516174,84,516174,46,56,443698,59,443698
210200,UNIVERSITY OF BALTIMORE,MD,212015779,Public,12,12,42480,12,42480,21,22,102972,22,102972,39,40,294702,40,294702,,,,,,54,60,598811,63,598811
210300,"UNIVERSITY OF MARYLAND, COLLEGE PARK",MD,207425145,Public,138,146,414419,220,428437,134,146,405120,232,440232,100,112,938457,198,1155154,69,77,675446,102,729434,142,169,1803266,233,1832615
210400,"UNIVERSITY OF MARYLAND, BALTIMORE",MD,212011691,Public,30,30,149027,31,136407,21,21,97727,22,90447,381,381,10015103,381,4651660,5,5,129907,5,82265,482,492,17901277,493,8510222
210500,UNIVERSITY OF MARYLAND - BALTIMORE COUNTY,MD,212500002,Public,105,111,276497,140,282869,93,99,290838,137,298588,15,15,121710,15,121710,48,49,383361,54,415546,5,5,32860,6,32860
210600,UNIVERSITY OF MARYLAND - EASTERN SHORE,MD,218531299,Public,32,33,105319,64,106319,25,29,81919,55,90331,11,11,101057,19,105749,7,7,61772,14,67005,69,69,1437523,132,1392604
210700,STEVENSON UNIVERSITY,MD,211530641,Private-Nonprofit,13,13,35544,60,102921,18,18,59910,68,157499,11,11,157115,138,1004718,12,12,132773,19,147248,4,4,57216,11,89417
210800,WASHINGTON COLLEGE,MD,216201197,Private-Nonprofit,4,4,14632,7,14632,1,1,3500,1,3500,,,,,,,,,,,,,,,
210900,MCDANIEL COLLEGE,MD,211574390,Private-Nonprofit,5,5,15510,7,17760,2,2,4000,6,15500,26,27,227039,148,946895,4,4,27681,4,27681,2,2,10900,5,42915
211400,AMERICAN INTERNATIONAL COLLEGE,MA,011093189,Private-Nonprofit,57,62,244546,82,151702,73,83,383252,104,243653,174,192,2561085,422,2563565,16,16,184577,26,196882,26,30,385238,60,414569
211500,AMHERST COLLEGE,MA,010025000,Private-Nonprofit,8,8,24459,14,24459,3,3,7500,4,7500,,,,,,,,,,,,,,,
211700,ANNA MARIA COLLEGE,MA,016121198,Private-Nonprofit,12,15,29594,15,29594,23,27,68118,27,68118,42,45,271246,46,280140,5,5,76507,5,76507,2,2,14448,2,14448
211800,ASSUMPTION UNIVERSITY,MA,016151294,Private-Nonprofit,3,3,10500,3,10500,3,3,15500,4,15500,5,5,82000,38,371901,4,4,27865,4,27865,3,3,45507,29,410944
212000,MERRIMACK COLLEGE,MA,018455800,Private-Nonprofit,84,86,382270,97,192755,124,127,545268,156,337376,319,334,6218420,338,2542102,25,26,491328,34,466988,39,39,622927,40,366845
212100,BABSON COLLEGE,MA,024570310,Private-Nonprofit,7,7,21000,12,25000,3,3,9500,4,9500,3,3,41619,13,141325,1,1,6088,1,6088,1,1,5212,4,33416
212200,BAY PATH UNIVERSITY,MA,011062212,Private-Nonprofit,27,27,69711,441,502862,29,29,105146,461,799067,128,128,1954832,868,6500375,2,2,8500,4,13745,51,51,553253,148,1703452
212400,BENTLEY UNIVERSITY,MA,024524705,Private-Nonprofit,12,12,59000,22,53500,23,23,87563,36,67797,12,12,195960,15,218671,12,12,214577,22,244220,8,8,98524,11,98524
212600,BERKLEE COLLEGE OF MUSIC,MA,022153693,Private-Nonprofit,81,81,278591,515,784223,94,94,419591,612,1311707,20,20,305161,178,1096396,40,43,853077,65,918343,20,25,156930,75,519132
212800,BOSTON COLLEGE,MA,024673800,Private-Nonprofit,30,30,82539,56,79606,21,22,62595,40,61779,361,365,6510435,370,3698353,10,12,129865,16,121055,118,128,2810492,134,1670429
213000,BOSTON UNIVERSITY,MA,022151789,Private-Nonprofit,107,113,349121,185,332189,109,114,321858,214,355192,97,98,1138182,143,1224663,74,79,1463413,133,1410331,133,139,1598909,267,1718008
213300,BRANDEIS UNIVERSITY,MA,024532728,Private-Nonprofit,6,6,21752,15,32442,24,24,61967,31,67766,5,5,40742,79,378581,7,7,196683,9,196683,1,1,13582,14,95793
213900,CLARK UNIVERSITY,MA,016101473,Private-Nonprofit,21,21,104943,22,42268,24,24,94214,26,39723,2,2,10139,2,10139,3,3,32915,4,32915,,,,,
214000,COLLEGE OF OUR LADY OF THE ELMS,MA,010132839,Private-Nonprofit,10,10,31652,15,31714,6,6,24000,11,25113,6,6,103650,9,79675,3,3,26647,4,26647,4,4,62595,6,46944
214100,COLLEGE OF THE HOLY CROSS,MA,016102395,Private-Nonprofit,6,6,16798,11,16798,7,7,14554,13,15725,,,,,,1,1,3684,2,4580,,,,,
214300,CURRY COLLEGE,MA,021862395,Private-Nonprofit,16,16,60178,91,192668,18,19,74644,94,247221,11,14,107448,33,223023,1,1,10450,5,32231,0,0,0,5,25970
214400,DEAN COLLEGE,MA,020381994,Private-Nonprofit,4,4,7901,13,14811,7,7,14726,16,20515,,,,,,1,1,10000,2,10000,,,,,
214600,EMERSON COLLEGE,MA,021164624,Private-Nonprofit,51,55,142652,81,176402,56,56,119187,80,138624,237,241,2500909,392,3960595,14,14,245442,24,277206,77,77,1164367,142,1760623
214700,EMMANUEL COLLEGE,MA,021155798,Private-Nonprofit,2,2,5137,7,12901,4,4,9600,11,17835,8,9,53736,9,40069,2,2,11500,3,12923,,,,,
214800,ENDICOTT COLLEGE,MA,019152098,Private-Nonprofit,7,7,19329,12,19329,6,6,18527,7,18527,5,5,31350,5,31350,1,1,950,1,950,1,1,9764,2,9764
215000,FISHER COLLEGE,MA,021161500,Private-Nonprofit,59,59,159002,504,425252,53,53,212663,474,538474,15,15,168648,83,459831,2,2,10210,8,22444,0,0,0,5,10666
215100,BENJAMIN FRANKLIN CUMMINGS INSTITUTE,MA,021166296,Private-Nonprofit,11,11,28343,65,101282,8,8,14750,56,87692,,,,,,0,0,0,2,6650,,,,,
215300,GORDON COLLEGE,MA,019841899,Private-Nonprofit,4,4,16250,8,18202,5,5,20500,10,24000,7,7,47184,8,47184,3,3,10065,4,10065,,,,,
215400,HELLENIC COLLEGE & HOLY CROSS GREEK ORTHODOX SCHOOL OF THEOLOGY,MA,024457496,Private-Nonprofit,1,1,4044,1,4044,,,,,,1,1,483,4,2567,1,1,5202,3,8840,,,,,
215500,HARVARD UNIVERSITY,MA,021383800,Private-Nonprofit,8,8,31469,14,31469,12,12,42979,23,42979,58,60,790567,113,879398,4,4,142168,5,142168,57,60,905346,102,926970
215700,HEBREW COLLEGE,MA,024662237,Private-Nonprofit,,,,,,,,,,,1,1,20500,2,20500,,,,,,,,,,
215800,LASELL UNIVERSITY,MA,024662716,Private-Nonprofit,4,4,5680,20,20540,7,7,25025,22,46393,10,10,23283,106,291186,1,1,10441,1,10441,4,4,16686,6,32715
216000,LESLEY UNIVERSITY,MA,021382790,Private-Nonprofit,5,5,6473,48,71315,6,6,18935,40,87272,18,19,206332,177,1249665,1,1,8600,1,8600,8,9,65100,42,343978
216100,UNIVERSITY OF MASSACHUSETTS - LOWELL,MA,018542881,Public,236,241,481804,765,1468022,286,293,776468,863,1979590,128,134,882372,279,1945674,27,27,152601,47,327152,13,13,78765,15,88703
216400,NEW ENGLAND COLLEGE OF OPTOMETRY (THE),MA,021151129,Private-Nonprofit,,,,,,,,,,,126,126,5386766,126,1651020,,,,,,17,18,532720,18,146470
216500,MCPHS UNIVERSITY,MA,021155804,Private-Nonprofit,371,371,1154200,529,1283469,400,405,1470185,571,1295411,259,326,5797799,1241,8963630,43,43,459336,134,1590296,236,251,6379144,616,8227743
216700,BERKSHIRE COMMUNITY COLLEGE,MA,012015786,Public,14,14,46187,34,54874,21,24,73896,53,84466,,,,,,,,,,,,,,,
216800,CAPE COD COMMUNITY COLLEGE,MA,026681599,Public,10,10,35750,42,72841,11,11,46612,46,93796,,,,,,,,,,,,,,,
216900,GREENFIELD COMMUNITY COLLEGE,MA,013019739,Public,6,6,11331,6,11331,2,2,4000,4,7500,,,,,,,,,,,,,,,
217000,HOLYOKE COMMUNITY COLLEGE,MA,010401099,Public,61,65,158560,127,159060,48,50,202522,102,207522,,,,,,,,,,,,,,,
217100,MASSACHUSETTS BAY COMMUNITY COLLEGE,MA,024815399,Public,6,6,11585,7,11585,9,9,28159,10,28159,,,,,,0,0,0,1,2500,,,,,
217200,MOUNT WACHUSETT COMMUNITY COLLEGE,MA,014401000,Public,21,21,46078,83,87560,26,26,83812,93,164152,,,,,,,,,,,,,,,
217300,NORTH SHORE COMMUNITY COLLEGE,MA,019234093,Public,30,30,76669,49,81669,22,24,110797,42,104609,,,,,,1,1,15000,3,23000,,,,,
217400,NORTHERN ESSEX COMMUNITY COLLEGE,MA,018302399,Public,16,16,44425,24,53075,15,15,34520,22,46434,,,,,,,,,,,,,,,
217500,QUINSIGAMOND COMMUNITY COLLEGE,MA,016062092,Public,154,155,400563,351,450352,208,209,699085,473,787671,,,,,,,,,,,,,,,
217600,BRISTOL COMMUNITY COLLEGE,MA,027207399,Public,26,26,83184,49,81442,23,23,106084,47,109559,,,,,,,,,,,,,,,
217700,MASSASOIT COMMUNITY COLLEGE,MA,023023996,Public,7,7,15787,14,18037,8,8,22796,19,33796,,,,,,,,,,,,,,,
217800,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,MA,021394307,Private-Nonprofit,3,3,14500,4,14500,11,11,59935,19,59935,24,24,465117,29,246461,2,2,65113,3,65113,10,10,1272764,11,459588
218000,MASSACHUSETTS COLLEGE OF ART AND DESIGN,MA,021155803,Public,3,3,10750,7,14750,2,2,10500,4,12500,1,1,5367,1,5367,1,1,3354,1,3354,4,4,34198,4,34198
218100,MASSACHUSETTS MARITIME ACADEMY,MA,025323400,Public,3,3,10389,3,10389,10,10,34173,10,34173,0,0,0,2,7250,11,11,85964,87,781689,,,,,
218300,BRIDGEWATER STATE UNIVERSITY,MA,023250001,Public,61,61,183465,66,180715,57,57,197642,64,197035,18,18,115756,20,115756,15,15,84806,15,84806,,,,,
218400,FITCHBURG STATE UNIVERSITY,MA,014202697,Public,7,7,23701,10,28701,6,6,26365,10,33365,5,5,45845,6,42488,3,3,12765,4,12765,,,,,
218500,FRAMINGHAM STATE UNIVERSITY,MA,017022471,Public,8,8,29330,15,40080,15,16,55095,25,60445,23,23,104263,29,104263,2,2,9892,2,9892,1,1,10328,3,10328
218700,MASSACHUSETTS COLLEGE OF LIBERAL ARTS,MA,012474100,Public,10,10,14430,10,14430,10,10,16440,11,16440,2,2,6096,2,6096,2,2,9313,2,9313,,,,,
218800,SALEM STATE UNIVERSITY,MA,019705353,Public,36,36,121291,43,137199,57,57,245561,66,252061,117,119,751871,126,763781,7,7,35891,8,42566,15,15,103396,15,101740
218900,WESTFIELD STATE UNIVERSITY,MA,010861630,Public,9,9,22393,18,34322,13,13,51975,38,81344,6,6,57146,55,429558,0,0,0,10,30539,1,1,32496,35,658658
219000,WORCESTER STATE UNIVERSITY,MA,016022597,Public,14,14,36142,17,36142,21,22,45755,29,50505,21,21,265909,114,650198,2,2,7505,2,7505,,,,,
219200,MOUNT HOLYOKE COLLEGE,MA,010751492,Private-Nonprofit,6,6,23208,13,28208,10,10,26000,13,26000,3,3,4688,3,4688,7,7,50028,7,50028,,,,,
219400,NEW ENGLAND CONSERVATORY OF MUSIC,MA,021155018,Private-Nonprofit,,,,,,1,1,4000,2,4000,,,,,,,,,,,,,,,
219700,NICHOLS COLLEGE,MA,015716346,Private-Nonprofit,1,1,5500,2,5500,1,1,7000,2,4500,2,2,19435,3,16831,2,2,16800,3,16800,,,,,
219900,NORTHEASTERN UNIVERSITY,MA,021155000,Private-Nonprofit,147,148,622109,556,1258640,187,189,920010,640,1805957,456,461,8276753,1155,9365781,124,132,2166488,204,2425876,280,309,9050341,695,8292669
220500,QUINCY COLLEGE,MA,021694339,Public,37,37,100332,95,162621,40,40,167704,103,272698,,,,,,1,1,8000,3,13500,,,,,
220600,REGIS COLLEGE,MA,024931571,Private-Nonprofit,19,19,96392,24,65491,28,28,179153,37,122194,281,282,4705266,708,5146189,5,5,93378,10,93378,38,38,832585,64,712696
220800,SIMMONS UNIVERSITY,MA,021155898,Private-Nonprofit,7,7,20916,63,114251,14,14,69487,71,178047,653,653,6228295,1029,9694049,8,8,78196,17,157563,95,96,892138,142,1216466
220900,SMITH COLLEGE,MA,010632936,Private-Nonprofit,13,13,18859,24,18859,4,4,17031,7,17031,178,179,3072435,179,1887915,1,1,18321,1,18321,34,34,862292,35,443540
221000,UNIVERSITY OF MASSACHUSETTS - DARTMOUTH,MA,027472300,Public,82,86,223723,96,228379,112,117,337916,128,342117,46,50,322445,51,324445,20,20,131077,23,131077,51,56,585504,60,585504
221100,SPRINGFIELD COLLEGE,MA,011093797,Private-Nonprofit,86,88,370835,95,168175,93,93,414981,104,200955,241,246,4716492,255,1925265,15,15,209179,19,179179,60,64,840483,66,634665
221700,STONEHILL COLLEGE,MA,023576110,Private-Nonprofit,3,3,8000,3,8000,3,3,8000,3,8000,,,,,,4,5,27254,5,27254,,,,,
221800,SUFFOLK UNIVERSITY,MA,021082770,Private-Nonprofit,37,38,143898,44,111898,50,52,154119,60,127619,76,76,1447690,76,799565,18,21,250143,23,231149,31,36,833408,40,557760
