venue_code,expected_covers,visit_day,visit_hour,booked_on,no_show_flag,source_channel
V0253,14,16-Nov-2018,18,03-Nov-2018 19:00,,partner
V0483,2,16-Nov-2018,18,08-Nov-2018 00:00,,partner
V0105,4,16-Nov-2018,18,11-Nov-2018 09:00,,partner
V0328,5,16-Nov-2018,18,08-Nov-2018 10:00,,partner
V0219,3,16-Nov-2018,18,14-Nov-2018 11:00,,partner
V0146,2,16-Nov-2018,18,31-Oct-2018 14:00,,partner
V0146,4,16-Nov-2018,18,31-Oct-2018 14:00,,partner
V0533,2,16-Nov-2018,18,16-Nov-2018 06:00,,partner
V0267,3,16-Nov-2018,18,15-Nov-2018 20:00,,partner
V0646,11,16-Nov-2018,18,15-Nov-2018 00:00,,partner
V0786,2,16-Nov-2018,19,08-Nov-2018 17:00,,partner
V0211,5,16-Nov-2018,19,15-Nov-2018 08:00,,partner
V0230,2,16-Nov-2018,19,11-Nov-2018 16:00,,partner
V0711,6,16-Nov-2018,19,12-Nov-2018 13:00,,partner
V0628,2,16-Nov-2018,19,13-Nov-2018 19:00,,partner
V0713,4,16-Nov-2018,19,13-Nov-2018 14:00,,partner
V0188,3,16-Nov-2018,19,03-Nov-2018 09:00,,partner
V0411,3,16-Nov-2018,19,14-Nov-2018 22:00,,partner
V0274,2,16-Nov-2018,20,11-Nov-2018 00:00,,partner
V0456,6,16-Nov-2018,20,12-Nov-2018 16:00,,partner
V0816,2,16-Nov-2018,20,16-Nov-2018 19:00,,partner
V0489,4,16-Nov-2018,20,15-Nov-2018 21:00,,partner
V0411,2,16-Nov-2018,20,14-Nov-2018 21:00,,partner
V0230,4,17-Nov-2018,11,09-Nov-2018 11:00,,partner
V0253,2,17-Nov-2018,11,16-Nov-2018 23:00,,partner
V0435,3,17-Nov-2018,12,12-Nov-2018 17:00,,partner
V0306,4,17-Nov-2018,13,16-Nov-2018 21:00,,partner
V0818,13,17-Nov-2018,18,15-Nov-2018 17:00,,partner
V0711,7,17-Nov-2018,18,16-Nov-2018 13:00,,partner
V0628,2,17-Nov-2018,18,14-Nov-2018 18:00,,partner
V0442,3,17-Nov-2018,18,04-Nov-2018 16:00,,partner
V0749,2,17-Nov-2018,18,15-Nov-2018 18:00,,partner
V0391,2,17-Nov-2018,18,16-Nov-2018 22:00,,partner
V0146,2,17-Nov-2018,18,14-Nov-2018 20:00,,partner
V0712,4,17-Nov-2018,18,14-Nov-2018 21:00,,partner
V0779,4,17-Nov-2018,18,10-Nov-2018 21:00,,partner
V0058,20,17-Nov-2018,18,14-Nov-2018 19:00,,partner
V0803,2,17-Nov-2018,19,16-Nov-2018 12:00,,partner
V0786,5,17-Nov-2018,19,11-Nov-2018 10:00,,partner
V0317,4,17-Nov-2018,19,16-Nov-2018 00:00,,partner
V0613,7,17-Nov-2018,19,16-Nov-2018 21:00,,partner
V0613,2,17-Nov-2018,19,17-Nov-2018 04:00,,partner
V0711,8,17-Nov-2018,19,15-Nov-2018 16:00,,partner
V0187,20,17-Nov-2018,19,29-Oct-2018 13:00,,partner
V0373,4,17-Nov-2018,19,16-Nov-2018 13:00,,partner
V0105,2,17-Nov-2018,19,26-Oct-2018 10:00,,partner
V0105,5,17-Nov-2018,19,11-Nov-2018 13:00,,partner
V0571,2,17-Nov-2018,19,22-Oct-2018 02:00,,partner
V0171,6,17-Nov-2018,19,16-Nov-2018 21:00,,partner
V0219,3,17-Nov-2018,19,10-Nov-2018 19:00,,partner
V0164,2,17-Nov-2018,19,01-Nov-2018 19:00,,partner
V0311,2,17-Nov-2018,19,29-Oct-2018 07:00,,partner
V0188,5,17-Nov-2018,19,31-Oct-2018 11:00,,partner
V0188,10,17-Nov-2018,19,19-Oct-2018 12:00,,partner
V0188,2,17-Nov-2018,19,17-Nov-2018 12:00,,partner
V0533,11,17-Nov-2018,19,16-Nov-2018 08:00,,partner
V0650,2,17-Nov-2018,19,15-Nov-2018 19:00,,partner
V0453,4,17-Nov-2018,19,14-Nov-2018 08:00,,partner
V0123,2,17-Nov-2018,19,16-Nov-2018 13:00,,partner
V0646,3,17-Nov-2018,19,15-Nov-2018 22:00,,partner
V0033,3,17-Nov-2018,19,15-Nov-2018 02:00,,partner
V0411,3,17-Nov-2018,19,15-Nov-2018 19:00,,partner
V0411,9,17-Nov-2018,19,03-Nov-2018 06:00,,partner
V0779,2,17-Nov-2018,19,16-Nov-2018 07:00,,partner
V0779,2,17-Nov-2018,19,09-Nov-2018 19:00,,partner
V0779,2,17-Nov-2018,19,02-Nov-2018 22:00,,partner
V0001,2,17-Nov-2018,19,16-Nov-2018 19:00,,partner
V0786,4,17-Nov-2018,20,04-Nov-2018 20:00,,partner
V0183,2,17-Nov-2018,20,15-Nov-2018 23:00,,partner
V0287,3,17-Nov-2018,20,07-Nov-2018 19:00,,partner
V0253,3,17-Nov-2018,20,15-Nov-2018 19:00,,partner
V0825,3,17-Nov-2018,20,12-Nov-2018 16:00,,partner
V0825,2,17-Nov-2018,20,16-Nov-2018 21:00,,partner
V0738,3,17-Nov-2018,20,11-Nov-2018 23:00,,partner
V0038,2,17-Nov-2018,20,21-Oct-2018 12:00,,partner
V0712,3,17-Nov-2018,20,11-Nov-2018 13:00,,partner
V0188,2,17-Nov-2018,20,16-Nov-2018 22:00,,partner
V0533,2,17-Nov-2018,20,11-Nov-2018 23:00,,partner
V0823,2,17-Nov-2018,20,10-Nov-2018 22:00,,partner
V0411,3,17-Nov-2018,20,10-Nov-2018 07:00,,partner
V0074,2,17-Nov-2018,21,31-Oct-2018 20:00,,partner
V0482,3,18-Nov-2018,5,16-Nov-2018 01:00,,partner
V0199,2,18-Nov-2018,11,03-Nov-2018 15:00,,partner
V0230,2,18-Nov-2018,11,10-Nov-2018 12:00,,partner
V0230,2,18-Nov-2018,11,16-Nov-2018 22:00,,partner
V0435,2,18-Nov-2018,11,13-Nov-2018 18:00,,partner
V0486,2,18-Nov-2018,11,14-Nov-2018 23:00,,partner
V0328,4,18-Nov-2018,12,16-Nov-2018 09:00,,partner
V0344,3,18-Nov-2018,12,17-Nov-2018 22:00,,partner
V0391,3,18-Nov-2018,12,17-Nov-2018 19:00,,partner
V0203,2,18-Nov-2018,12,12-Nov-2018 22:00,,partner
V0306,6,18-Nov-2018,13,15-Nov-2018 09:00,,partner
V0344,2,18-Nov-2018,13,17-Nov-2018 23:00,,partner
V0391,7,18-Nov-2018,13,17-Nov-2018 00:00,,partner
V0391,2,18-Nov-2018,14,08-Nov-2018 13:00,,partner
V0011,5,18-Nov-2018,17,11-Nov-2018 22:00,,partner
V0435,2,18-Nov-2018,17,07-Nov-2018 16:00,,partner
V0028,2,18-Nov-2018,17,17-Nov-2018 21:00,,partner
V0011,2,18-Nov-2018,18,15-Nov-2018 20:00,,partner
V0011,4,18-Nov-2018,18,13-Nov-2018 21:00,,partner
V0163,2,18-Nov-2018,18,15-Nov-2018 22:00,,partner
V0482,5,18-Nov-2018,18,11-Nov-2018 20:00,,partner
V0483,3,18-Nov-2018,18,17-Nov-2018 14:00,,partner
V0571,2,18-Nov-2018,18,03-Nov-2018 23:00,,partner
V0571,3,18-Nov-2018,18,14-Nov-2018 22:00,,partner
V0328,2,18-Nov-2018,18,16-Nov-2018 20:00,,partner
V0219,2,18-Nov-2018,18,16-Nov-2018 12:00,,partner
V0038,2,18-Nov-2018,18,16-Nov-2018 11:00,,partner
V0590,2,18-Nov-2018,18,15-Nov-2018 00:00,,partner
V0146,2,18-Nov-2018,18,21-Oct-2018 16:00,,partner
V0188,2,18-Nov-2018,18,17-Nov-2018 20:00,,partner
V0567,2,18-Nov-2018,18,31-Oct-2018 22:00,,partner
V0728,4,18-Nov-2018,18,16-Nov-2018 12:00,,partner
V0728,2,18-Nov-2018,18,15-Nov-2018 18:00,,partner
V0676,2,18-Nov-2018,18,14-Nov-2018 22:00,,partner
V0676,2,18-Nov-2018,18,17-Nov-2018 00:00,,partner
V0779,3,18-Nov-2018,18,18-Nov-2018 08:00,,partner
V0199,2,18-Nov-2018,19,18-Nov-2018 09:00,,partner
V0599,6,18-Nov-2018,19,17-Nov-2018 19:00,,partner
V0786,4,18-Nov-2018,19,16-Nov-2018 18:00,,partner
V0799,2,18-Nov-2018,19,03-Nov-2018 22:00,,partner
V0082,3,18-Nov-2018,19,14-Nov-2018 22:00,,partner
V0341,7,18-Nov-2018,19,11-Nov-2018 19:00,,partner
V0711,3,18-Nov-2018,19,18-Nov-2018 10:00,,partner
V0711,2,18-Nov-2018,19,18-Nov-2018 18:00,,partner
V0187,4,18-Nov-2018,19,14-Nov-2018 16:00,,partner
V0373,3,18-Nov-2018,19,16-Nov-2018 20:00,,partner
V0571,2,18-Nov-2018,19,10-Nov-2018 16:00,,partner
V0188,2,18-Nov-2018,19,14-Nov-2018 23:00,,partner
V0303,3,18-Nov-2018,19,05-Nov-2018 16:00,,partner
V0779,2,18-Nov-2018,19,17-Nov-2018 21:00,,partner
V0779,5,18-Nov-2018,19,18-Nov-2018 13:00,,partner
V0779,2,18-Nov-2018,19,18-Nov-2018 01:00,,partner
V0233,2,18-Nov-2018,19,18-Nov-2018 16:00,,partner
V0775,2,18-Nov-2018,19,15-Nov-2018 23:00,,partner
V0775,2,18-Nov-2018,19,04-Nov-2018 07:00,,partner
V0163,2,18-Nov-2018,20,16-Nov-2018 18:00,,partner
V0287,2,18-Nov-2018,20,31-Oct-2018 12:00,,partner
V0381,2,18-Nov-2018,20,12-Nov-2018 20:00,,partner
V0571,3,18-Nov-2018,20,23-Oct-2018 13:00,,partner
V0188,1,18-Nov-2018,20,18-Nov-2018 12:00,,partner
V0817,2,18-Nov-2018,21,18-Nov-2018 20:00,,partner
V0607,4,18-Nov-2018,21,18-Nov-2018 17:00,,partner
V0391,2,19-Nov-2018,0,13-Nov-2018 12:00,,partner
V0607,3,19-Nov-2018,6,18-Nov-2018 00:00,,partner
V0199,2,19-Nov-2018,7,15-Nov-2018 22:00,,partner
V0199,2,19-Nov-2018,11,17-Nov-2018 23:00,,partner
V0230,3,19-Nov-2018,11,14-Nov-2018 17:00,,partner
V0306,3,19-Nov-2018,11,15-Nov-2018 11:00,,partner
V0328,2,19-Nov-2018,12,16-Nov-2018 12:00,,partner
V0230,8,19-Nov-2018,13,15-Nov-2018 17:00,,partner
V0026,2,19-Nov-2018,13,13-Nov-2018 10:00,,partner
V0391,2,19-Nov-2018,14,12-Nov-2018 23:00,,partner
V0477,3,19-Nov-2018,17,11-Nov-2018 12:00,,partner
V0103,6,19-Nov-2018,17,07-Nov-2018 12:00,,partner
V0646,4,19-Nov-2018,17,09-Nov-2018 09:00,,partner
V0779,3,19-Nov-2018,17,13-Nov-2018 13:00,,partner
V0779,5,19-Nov-2018,17,13-Nov-2018 22:00,,partner
V0779,4,19-Nov-2018,17,16-Nov-2018 22:00,,partner
V0278,4,19-Nov-2018,18,29-Oct-2018 20:00,,partner
V0163,2,19-Nov-2018,18,18-Nov-2018 21:00,,partner
V0074,4,19-Nov-2018,18,18-Nov-2018 15:00,,partner
V0711,4,19-Nov-2018,18,15-Nov-2018 11:00,,partner
V0287,2,19-Nov-2018,18,03-Nov-2018 23:00,,partner
V0287,2,19-Nov-2018,18,17-Nov-2018 21:00,,partner
V0187,2,19-Nov-2018,18,12-Nov-2018 11:00,,partner
V0749,2,19-Nov-2018,18,17-Nov-2018 22:00,,partner
V0483,3,19-Nov-2018,18,18-Nov-2018 11:00,,partner
V0584,3,19-Nov-2018,18,13-Nov-2018 17:00,,partner
V0299,2,19-Nov-2018,18,15-Nov-2018 21:00,,partner
V0219,2,19-Nov-2018,18,18-Nov-2018 07:00,,partner
V0713,4,19-Nov-2018,18,18-Nov-2018 11:00,,partner
V0607,3,19-Nov-2018,18,18-Nov-2018 00:00,,partner
V0607,11,19-Nov-2018,18,02-Nov-2018 17:00,,partner
V0448,3,19-Nov-2018,18,17-Nov-2018 13:00,,partner
V0448,3,19-Nov-2018,18,17-Nov-2018 18:00,,partner
V0188,2,19-Nov-2018,18,15-Nov-2018 16:00,,partner
V0125,2,19-Nov-2018,18,19-Nov-2018 15:00,,partner
V0267,2,19-Nov-2018,18,19-Nov-2018 10:00,,partner
V0728,3,19-Nov-2018,18,17-Nov-2018 21:00,,partner
V0728,7,19-Nov-2018,18,19-Nov-2018 12:00,,partner
V0489,3,19-Nov-2018,18,17-Nov-2018 19:00,,partner
V0489,3,19-Nov-2018,18,17-Nov-2018 19:00,,partner
V0477,9,19-Nov-2018,18,16-Nov-2018 21:00,,partner
V0103,4,19-Nov-2018,18,15-Nov-2018 21:00,,partner
V0646,2,19-Nov-2018,18,10-Nov-2018 21:00,,partner
V0823,2,19-Nov-2018,18,15-Nov-2018 17:00,,partner
V0303,2,19-Nov-2018,18,14-Nov-2018 14:00,,partner
V0303,2,19-Nov-2018,18,18-Nov-2018 10:00,,partner
V0411,4,19-Nov-2018,18,18-Nov-2018 20:00,,partner
V0411,4,19-Nov-2018,18,13-Nov-2018 17:00,,partner
V0786,2,19-Nov-2018,19,10-Nov-2018 21:00,,partner
V0786,2,19-Nov-2018,19,10-Nov-2018 22:00,,partner
V0786,7,19-Nov-2018,19,22-Oct-2018 10:00,,partner
V0635,2,19-Nov-2018,19,14-Nov-2018 22:00,,partner
V0459,2,19-Nov-2018,19,18-Nov-2018 20:00,,partner
V0435,11,19-Nov-2018,19,06-Nov-2018 21:00,,partner
V0435,2,19-Nov-2018,19,23-Oct-2018 14:00,,partner
V0163,2,19-Nov-2018,19,07-Nov-2018 09:00,,partner
V0183,2,19-Nov-2018,19,17-Nov-2018 21:00,,partner
V0353,4,19-Nov-2018,19,09-Nov-2018 20:00,,partner
V0482,2,19-Nov-2018,19,12-Nov-2018 22:00,,partner
V0373,3,19-Nov-2018,19,07-Nov-2018 19:00,,partner
V0253,5,19-Nov-2018,19,18-Nov-2018 09:00,,partner
V0253,3,19-Nov-2018,19,10-Nov-2018 17:00,,partner
V0105,2,19-Nov-2018,19,14-Nov-2018 23:00,,partner
V0713,2,19-Nov-2018,19,18-Nov-2018 23:00,,partner
V0643,2,19-Nov-2018,19,17-Nov-2018 22:00,,partner
V0618,3,19-Nov-2018,19,19-Nov-2018 10:00,,partner
V0607,5,19-Nov-2018,19,15-Nov-2018 22:00,,partner
V0712,2,19-Nov-2018,19,27-Oct-2018 14:00,,partner
V0533,8,19-Nov-2018,19,13-Oct-2018 21:00,,partner
V0267,3,19-Nov-2018,19,17-Nov-2018 17:00,,partner
V0028,2,19-Nov-2018,19,19-Nov-2018 18:00,,partner
V0477,3,19-Nov-2018,19,13-Nov-2018 19:00,,partner
V0823,2,19-Nov-2018,19,16-Nov-2018 20:00,,partner
V0163,2,19-Nov-2018,20,18-Nov-2018 21:00,,partner
V0613,4,19-Nov-2018,20,19-Nov-2018 13:00,,partner
V0567,2,19-Nov-2018,20,19-Nov-2018 16:00,,partner
V0823,6,19-Nov-2018,20,04-Nov-2018 00:00,,partner
V0303,3,19-Nov-2018,20,10-Nov-2018 14:00,,partner
V0816,3,19-Nov-2018,22,15-Nov-2018 10:00,,partner
V0163,2,19-Nov-2018,23,19-Nov-2018 20:00,,partner
V0199,3,20-Nov-2018,11,16-Nov-2018 21:00,,partner
V0230,2,20-Nov-2018,12,25-Oct-2018 22:00,,partner
V0230,2,20-Nov-2018,12,13-Nov-2018 18:00,,partner
V0435,3,20-Nov-2018,12,06-Nov-2018 17:00,,partner
V0306,2,20-Nov-2018,13,18-Nov-2018 18:00,,partner
V0306,7,20-Nov-2018,13,16-Nov-2018 14:00,,partner
V0306,2,20-Nov-2018,15,19-Nov-2018 00:00,,partner
V0482,2,20-Nov-2018,17,16-Nov-2018 10:00,,partner
V0199,2,20-Nov-2018,18,20-Nov-2018 17:00,,partner
V0818,2,20-Nov-2018,18,19-Nov-2018 12:00,,partner
V0599,6,20-Nov-2018,18,19-Nov-2018 21:00,,partner
V0786,4,20-Nov-2018,18,18-Nov-2018 20:00,,partner
V0163,2,20-Nov-2018,18,18-Nov-2018 22:00,,partner
V0353,2,20-Nov-2018,18,18-Nov-2018 21:00,,partner
V0287,2,20-Nov-2018,18,20-Nov-2018 14:00,,partner
V0482,5,20-Nov-2018,18,20-Nov-2018 11:00,,partner
V0482,4,20-Nov-2018,18,18-Nov-2018 22:00,,partner
V0676,4,20-Nov-2018,18,19-Nov-2018 14:00,,partner
V0776,5,20-Nov-2018,18,08-Nov-2018 10:00,,partner
V0199,5,20-Nov-2018,19,17-Nov-2018 18:00,,partner
V0163,2,20-Nov-2018,19,20-Nov-2018 17:00,,partner
V0582,2,20-Nov-2018,19,20-Nov-2018 15:00,,partner
V0353,5,20-Nov-2018,19,19-Nov-2018 19:00,,partner
V0287,2,20-Nov-2018,19,08-Nov-2018 00:00,,partner
V0219,2,20-Nov-2018,19,14-Nov-2018 13:00,,partner
V0489,2,20-Nov-2018,19,20-Nov-2018 18:00,,partner
V0672,2,20-Nov-2018,19,19-Nov-2018 13:00,,partner
V0442,3,20-Nov-2018,20,16-Nov-2018 10:00,,partner
V0028,3,20-Nov-2018,20,07-Nov-2018 21:00,,partner
V0823,8,20-Nov-2018,21,16-Nov-2018 23:00,,partner
V0816,2,20-Nov-2018,22,15-Nov-2018 06:00,,partner
V0230,3,21-Nov-2018,11,20-Nov-2018 11:00,,partner
V0486,2,21-Nov-2018,11,12-Nov-2018 00:00,,partner
V0306,4,21-Nov-2018,12,19-Nov-2018 22:00,,partner
V0278,2,21-Nov-2018,18,14-Nov-2018 18:00,,partner
V0187,2,21-Nov-2018,18,09-Nov-2018 13:00,,partner
V0373,4,21-Nov-2018,18,06-Nov-2018 09:00,,partner
V0253,2,21-Nov-2018,18,14-Nov-2018 22:00,,partner
V0571,3,21-Nov-2018,18,16-Nov-2018 15:00,,partner
V0666,2,21-Nov-2018,18,15-Nov-2018 21:00,,partner
V0311,8,21-Nov-2018,18,31-Oct-2018 18:00,,partner
V0311,2,21-Nov-2018,18,16-Nov-2018 12:00,,partner
V0267,2,21-Nov-2018,18,21-Nov-2018 12:00,,partner
V0453,1,21-Nov-2018,18,21-Nov-2018 17:00,,partner
V0676,4,21-Nov-2018,18,20-Nov-2018 23:00,,partner
V0646,2,21-Nov-2018,18,20-Nov-2018 18:00,,partner
V0303,4,21-Nov-2018,18,17-Nov-2018 21:00,,partner
V0411,3,21-Nov-2018,18,11-Nov-2018 12:00,,partner
V0803,2,21-Nov-2018,19,11-Nov-2018 23:00,,partner
V0635,2,21-Nov-2018,19,20-Nov-2018 22:00,,partner
V0278,4,21-Nov-2018,19,18-Nov-2018 20:00,,partner
V0817,9,21-Nov-2018,19,18-Nov-2018 11:00,,partner
V0082,3,21-Nov-2018,19,10-Nov-2018 14:00,,partner
V0711,2,21-Nov-2018,19,19-Nov-2018 16:00,,partner
V0486,2,21-Nov-2018,19,18-Nov-2018 19:00,,partner
V0616,2,21-Nov-2018,19,17-Nov-2018 16:00,,partner
V0029,2,21-Nov-2018,19,13-Nov-2018 15:00,,partner
V0188,2,21-Nov-2018,19,20-Nov-2018 20:00,,partner
V0567,5,21-Nov-2018,19,17-Nov-2018 14:00,,partner
V0728,3,21-Nov-2018,19,19-Nov-2018 21:00,,partner
V0057,2,21-Nov-2018,19,17-Nov-2018 06:00,,partner
V0489,4,21-Nov-2018,19,20-Nov-2018 17:00,,partner
V0123,2,21-Nov-2018,19,21-Nov-2018 14:00,,partner
V0776,3,21-Nov-2018,19,04-Nov-2018 20:00,,partner
V0411,4,21-Nov-2018,19,16-Nov-2018 12:00,,partner
V0786,4,21-Nov-2018,20,13-Nov-2018 18:00,,partner
V0074,2,21-Nov-2018,20,20-Nov-2018 17:00,,partner
V0381,3,21-Nov-2018,20,20-Nov-2018 13:00,,partner
V0303,2,21-Nov-2018,20,19-Nov-2018 00:00,,partner
V0029,2,21-Nov-2018,22,21-Nov-2018 17:00,,partner
V0533,3,22-Nov-2018,5,13-Nov-2018 22:00,,partner
V0533,2,22-Nov-2018,7,19-Nov-2018 19:00,,partner
V0199,2,22-Nov-2018,11,21-Nov-2018 16:00,,partner
V0199,4,22-Nov-2018,11,10-Nov-2018 23:00,,partner
V0230,3,22-Nov-2018,11,21-Nov-2018 11:00,,partner
V0230,3,22-Nov-2018,11,14-Nov-2018 12:00,,partner
V0391,4,22-Nov-2018,12,18-Nov-2018 18:00,,partner
V0306,4,22-Nov-2018,13,19-Nov-2018 01:00,,partner
V0391,4,22-Nov-2018,13,15-Nov-2018 19:00,,partner
V0328,4,22-Nov-2018,17,14-Nov-2018 11:00,,partner
V0803,2,22-Nov-2018,18,21-Nov-2018 20:00,,partner
V0803,2,22-Nov-2018,18,06-Nov-2018 21:00,,partner
V0786,2,22-Nov-2018,18,18-Nov-2018 12:00,,partner
V0582,4,22-Nov-2018,18,22-Nov-2018 12:00,,partner
V0353,8,22-Nov-2018,18,14-Nov-2018 11:00,,partner
V0287,3,22-Nov-2018,18,17-Nov-2018 19:00,,partner
V0287,2,22-Nov-2018,18,20-Nov-2018 17:00,,partner
V0381,2,22-Nov-2018,18,17-Nov-2018 21:00,,partner
V0442,4,22-Nov-2018,18,20-Nov-2018 16:00,,partner
V0482,2,22-Nov-2018,18,21-Nov-2018 22:00,,partner
V0482,13,22-Nov-2018,18,09-Nov-2018 23:00,,partner
V0482,3,22-Nov-2018,18,12-Nov-2018 18:00,,partner
V0571,2,22-Nov-2018,18,16-Nov-2018 12:00,,partner
V0571,2,22-Nov-2018,18,20-Nov-2018 11:00,,partner
V0219,2,22-Nov-2018,18,20-Nov-2018 17:00,,partner
V0590,2,22-Nov-2018,18,21-Nov-2018 23:00,,partner
V0311,4,22-Nov-2018,18,20-Nov-2018 22:00,,partner
V0728,2,22-Nov-2018,18,19-Nov-2018 21:00,,partner
V0489,2,22-Nov-2018,18,19-Nov-2018 22:00,,partner
V0676,5,22-Nov-2018,18,31-Oct-2018 11:00,,partner
V0646,2,22-Nov-2018,18,18-Nov-2018 16:00,,partner
V0033,2,22-Nov-2018,18,15-Nov-2018 01:00,,partner
V0199,3,22-Nov-2018,19,21-Nov-2018 23:00,,partner
V0786,2,22-Nov-2018,19,12-Nov-2018 00:00,,partner
V0711,3,22-Nov-2018,19,22-Nov-2018 17:00,,partner
V0287,5,22-Nov-2018,19,20-Nov-2018 19:00,,partner
V0381,3,22-Nov-2018,19,17-Nov-2018 00:00,,partner
V0482,2,22-Nov-2018,19,16-Nov-2018 20:00,,partner
V0749,2,22-Nov-2018,19,19-Nov-2018 20:00,,partner
V0373,5,22-Nov-2018,19,21-Nov-2018 10:00,,partner
V0105,3,22-Nov-2018,19,19-Nov-2018 21:00,,partner
V0584,2,22-Nov-2018,19,22-Nov-2018 12:00,,partner
V0219,2,22-Nov-2018,19,07-Nov-2018 19:00,,partner
V0738,2,22-Nov-2018,19,18-Nov-2018 17:00,,partner
V0533,2,22-Nov-2018,19,20-Oct-2018 08:00,,partner
V0533,8,22-Nov-2018,19,09-Nov-2018 20:00,,partner
V0026,2,22-Nov-2018,19,20-Nov-2018 20:00,,partner
V0453,1,22-Nov-2018,19,22-Nov-2018 17:00,,partner
V0057,4,22-Nov-2018,19,15-Nov-2018 21:00,,partner
V0123,2,22-Nov-2018,19,21-Nov-2018 19:00,,partner
V0477,4,22-Nov-2018,19,21-Nov-2018 12:00,,partner
V0823,7,22-Nov-2018,19,11-Nov-2018 18:00,,partner
V0274,2,22-Nov-2018,20,22-Nov-2018 00:00,,partner
V0327,4,22-Nov-2018,20,21-Nov-2018 18:00,,partner
V0816,4,22-Nov-2018,20,13-Oct-2018 15:00,,partner
V0486,2,22-Nov-2018,20,21-Nov-2018 17:00,,partner
V0482,3,22-Nov-2018,20,21-Nov-2018 23:00,,partner
V0253,2,22-Nov-2018,20,13-Nov-2018 00:00,,partner
V0584,2,22-Nov-2018,20,22-Nov-2018 19:00,,partner
V0219,3,22-Nov-2018,20,14-Nov-2018 17:00,,partner
V0397,2,22-Nov-2018,20,21-Nov-2018 23:00,,partner
V0118,2,22-Nov-2018,20,10-Nov-2018 09:00,,partner
V0028,4,22-Nov-2018,20,22-Nov-2018 17:00,,partner
V0776,2,22-Nov-2018,20,22-Nov-2018 16:00,,partner
V0603,2,22-Nov-2018,20,20-Nov-2018 22:00,,partner
V0303,2,22-Nov-2018,20,21-Nov-2018 21:00,,partner
V0779,5,22-Nov-2018,20,20-Nov-2018 12:00,,partner
V0816,4,22-Nov-2018,21,13-Oct-2018 13:00,,partner
V0011,2,23-Nov-2018,7,20-Nov-2018 23:00,,partner
V0230,3,23-Nov-2018,11,21-Nov-2018 18:00,,partner
V0082,2,23-Nov-2018,12,16-Nov-2018 12:00,,partner
V0391,2,23-Nov-2018,12,21-Nov-2018 16:00,,partner
V0230,4,23-Nov-2018,13,14-Nov-2018 17:00,,partner
V0203,2,23-Nov-2018,17,22-Nov-2018 13:00,,partner
V0779,2,23-Nov-2018,17,20-Nov-2018 20:00,,partner
V0786,3,23-Nov-2018,18,18-Nov-2018 15:00,,partner
V0786,2,23-Nov-2018,18,17-Nov-2018 16:00,,partner
V0211,2,23-Nov-2018,18,22-Nov-2018 22:00,,partner
V0287,2,23-Nov-2018,18,21-Nov-2018 13:00,,partner
V0482,2,23-Nov-2018,18,22-Nov-2018 18:00,,partner
V0571,2,23-Nov-2018,18,22-Nov-2018 13:00,,partner
V0713,6,23-Nov-2018,18,23-Nov-2018 16:00,,partner
V0738,8,23-Nov-2018,18,12-Nov-2018 00:00,,partner
V0038,2,23-Nov-2018,18,22-Nov-2018 19:00,,partner
V0164,2,23-Nov-2018,18,08-Nov-2018 22:00,,partner
V0590,2,23-Nov-2018,18,22-Nov-2018 21:00,,partner
V0712,3,23-Nov-2018,18,21-Nov-2018 20:00,,partner
V0712,2,23-Nov-2018,18,22-Nov-2018 14:00,,partner
V0188,3,23-Nov-2018,18,18-Nov-2018 12:00,,partner
V0188,3,23-Nov-2018,18,23-Nov-2018 00:00,,partner
V0567,2,23-Nov-2018,18,21-Nov-2018 18:00,,partner
V0057,4,23-Nov-2018,18,19-Nov-2018 09:00,,partner
V0489,4,23-Nov-2018,18,21-Nov-2018 19:00,,partner
V0489,3,23-Nov-2018,18,20-Nov-2018 00:00,,partner
V0028,3,23-Nov-2018,18,22-Oct-2018 12:00,,partner
V0303,2,23-Nov-2018,18,22-Nov-2018 17:00,,partner
V0435,3,23-Nov-2018,19,22-Nov-2018 14:00,,partner
V0163,2,23-Nov-2018,19,22-Nov-2018 23:00,,partner
V0482,2,23-Nov-2018,19,14-Nov-2018 12:00,,partner
V0253,4,23-Nov-2018,19,23-Nov-2018 16:00,,partner
V0391,4,23-Nov-2018,19,21-Nov-2018 15:00,,partner
V0775,2,23-Nov-2018,19,20-Nov-2018 11:00,,partner
V0353,5,23-Nov-2018,20,23-Nov-2018 12:00,,partner
V0749,2,23-Nov-2018,20,23-Nov-2018 14:00,,partner
V0607,2,23-Nov-2018,22,23-Nov-2018 22:00,,partner
V0230,7,24-Nov-2018,11,22-Nov-2018 21:00,,partner
V0082,2,24-Nov-2018,11,22-Nov-2018 12:00,,partner
V0230,2,24-Nov-2018,12,19-Nov-2018 21:00,,partner
V0306,5,24-Nov-2018,12,10-Nov-2018 22:00,,partner
V0629,2,24-Nov-2018,12,18-Nov-2018 22:00,,partner
V0199,4,24-Nov-2018,13,19-Nov-2018 12:00,,partner
V0749,4,24-Nov-2018,17,22-Nov-2018 13:00,,partner
V0571,5,24-Nov-2018,17,24-Oct-2018 22:00,,partner
V0356,6,24-Nov-2018,17,22-Nov-2018 22:00,,partner
V0477,2,24-Nov-2018,17,23-Nov-2018 00:00,,partner
V0353,3,24-Nov-2018,18,22-Nov-2018 08:00,,partner
V0253,4,24-Nov-2018,18,15-Nov-2018 20:00,,partner
